  Psi0s, Psi_finals, np.log10(F_esc)
   6.11200,   6.11115,  -2.75107
   6.10400,   6.10314,  -2.74737
   6.09600,   6.09513,  -2.74368
   6.08800,   6.08712,  -2.73998
   6.08000,   6.07912,  -2.73628
   6.07200,   6.07111,  -2.73258
   6.06400,   6.06310,  -2.72888
   6.05600,   6.05509,  -2.72518
   6.04800,   6.04708,  -2.72148
   6.04000,   6.03908,  -2.71778
   6.03200,   6.03107,  -2.71408
   6.02400,   6.02306,  -2.71038
   6.01600,   6.01505,  -2.70668
   6.00800,   6.00704,  -2.70298
   6.00000,   5.99904,  -2.69928
   5.99200,   5.99103,  -2.69558
   5.98400,   5.98302,  -2.69188
   5.97600,   5.97501,  -2.68818
   5.96800,   5.96700,  -2.68448
   5.96000,   5.95899,  -2.68078
   5.95200,   5.95099,  -2.67707
   5.94400,   5.94298,  -2.67337
   5.93600,   5.93497,  -2.66967
   5.92800,   5.92696,  -2.66597
   5.92000,   5.91895,  -2.66226
   5.91200,   5.91094,  -2.65856
   5.90400,   5.90293,  -2.65486
   5.89600,   5.89492,  -2.65115
   5.88800,   5.88691,  -2.64745
   5.88000,   5.87891,  -2.64374
   5.87200,   5.87090,  -2.64004
   5.86400,   5.86289,  -2.63633
   5.85600,   5.85488,  -2.63263
   5.84800,   5.84687,  -2.62892
   5.84000,   5.83886,  -2.62522
   5.83200,   5.83085,  -2.62151
   5.82400,   5.82284,  -2.61781
   5.81600,   5.81483,  -2.61410
   5.80800,   5.80682,  -2.61039
   5.80000,   5.79881,  -2.60668
   5.79200,   5.79080,  -2.60298
   5.78400,   5.78279,  -2.59927
   5.77600,   5.77478,  -2.59556
   5.76800,   5.76677,  -2.59185
   5.76000,   5.75876,  -2.58815
   5.75200,   5.75074,  -2.58444
   5.74400,   5.74273,  -2.58073
   5.73600,   5.73472,  -2.57702
   5.72800,   5.72671,  -2.57331
   5.72000,   5.71870,  -2.56960
   5.71200,   5.71069,  -2.56589
   5.70400,   5.70268,  -2.56218
   5.69600,   5.69467,  -2.55847
   5.68800,   5.68666,  -2.55476
   5.68000,   5.67864,  -2.55105
   5.67200,   5.67063,  -2.54734
   5.66400,   5.66262,  -2.54362
   5.65600,   5.65461,  -2.53991
   5.64800,   5.64660,  -2.53620
   5.64000,   5.63858,  -2.53249
   5.63200,   5.63057,  -2.52877
   5.62400,   5.62256,  -2.52506
   5.61600,   5.61455,  -2.52135
   5.60800,   5.60654,  -2.51763
   5.60000,   5.59852,  -2.51392
   5.59200,   5.59051,  -2.51021
   5.58400,   5.58250,  -2.50649
   5.57600,   5.57448,  -2.50278
   5.56800,   5.56647,  -2.49906
   5.56000,   5.55846,  -2.49535
   5.55200,   5.55044,  -2.49163
   5.54400,   5.54243,  -2.48792
   5.53600,   5.53442,  -2.48420
   5.52800,   5.52640,  -2.48048
   5.52000,   5.51839,  -2.47677
   5.51200,   5.51038,  -2.47305
   5.50400,   5.50236,  -2.46933
   5.49600,   5.49435,  -2.46561
   5.48800,   5.48633,  -2.46190
   5.48000,   5.47832,  -2.45818
   5.47200,   5.47031,  -2.45446
   5.46400,   5.46229,  -2.45074
   5.45600,   5.45428,  -2.44702
   5.44800,   5.44626,  -2.44330
   5.44000,   5.43825,  -2.43958
   5.43200,   5.43023,  -2.43586
   5.42400,   5.42222,  -2.43214
   5.41600,   5.41420,  -2.42842
   5.40800,   5.40619,  -2.42470
   5.40000,   5.39817,  -2.42098
   5.39200,   5.39015,  -2.41726
   5.38400,   5.38214,  -2.41354
   5.37600,   5.37412,  -2.40982
   5.36800,   5.36611,  -2.40609
   5.36000,   5.35809,  -2.40237
   5.35200,   5.35007,  -2.39865
   5.34400,   5.34206,  -2.39493
   5.33600,   5.33404,  -2.39120
   5.32800,   5.32602,  -2.38748
   5.32000,   5.31801,  -2.38375
   5.31200,   5.30999,  -2.38003
   5.30400,   5.30197,  -2.37630
   5.29600,   5.29395,  -2.37258
   5.28800,   5.28594,  -2.36885
   5.28000,   5.27792,  -2.36513
   5.27200,   5.26990,  -2.36140
   5.26400,   5.26188,  -2.35768
   5.25600,   5.25386,  -2.35395
   5.24800,   5.24585,  -2.35022
   5.24000,   5.23783,  -2.34650
   5.23200,   5.22981,  -2.34277
   5.22400,   5.22179,  -2.33904
   5.21600,   5.21377,  -2.33531
   5.20800,   5.20575,  -2.33158
   5.20000,   5.19773,  -2.32785
   5.19200,   5.18971,  -2.32413
   5.18400,   5.18169,  -2.32040
   5.17600,   5.17367,  -2.31667
   5.16800,   5.16565,  -2.31294
   5.16000,   5.15763,  -2.30921
   5.15200,   5.14961,  -2.30547
   5.14400,   5.14159,  -2.30174
   5.13600,   5.13357,  -2.29801
   5.12800,   5.12555,  -2.29428
   5.12000,   5.11753,  -2.29055
   5.11200,   5.10951,  -2.28682
   5.10400,   5.10148,  -2.28308
   5.09600,   5.09346,  -2.27935
   5.08800,   5.08544,  -2.27562
   5.08000,   5.07742,  -2.27188
   5.07200,   5.06940,  -2.26815
   5.06400,   5.06137,  -2.26441
   5.05600,   5.05335,  -2.26068
   5.04800,   5.04533,  -2.25694
   5.04000,   5.03730,  -2.25321
   5.03200,   5.02928,  -2.24947
   5.02400,   5.02126,  -2.24574
   5.01600,   5.01323,  -2.24200
   5.00800,   5.00521,  -2.23826
   5.00000,   4.99719,  -2.23453
   4.99200,   4.98916,  -2.23079
   4.98400,   4.98114,  -2.22705
   4.97600,   4.97311,  -2.22331
   4.96800,   4.96509,  -2.21957
   4.96000,   4.95706,  -2.21584
   4.95200,   4.94904,  -2.21210
   4.94400,   4.94101,  -2.20836
   4.93600,   4.93298,  -2.20462
   4.92800,   4.92496,  -2.20088
   4.92000,   4.91693,  -2.19714
   4.91200,   4.90891,  -2.19340
   4.90400,   4.90088,  -2.18965
   4.89600,   4.89285,  -2.18591
   4.88800,   4.88482,  -2.18217
   4.88000,   4.87680,  -2.17843
   4.87200,   4.86877,  -2.17469
   4.86400,   4.86074,  -2.17094
   4.85600,   4.85271,  -2.16720
   4.84800,   4.84468,  -2.16345
   4.84000,   4.83666,  -2.15971
   4.83200,   4.82863,  -2.15597
   4.82400,   4.82060,  -2.15222
   4.81600,   4.81257,  -2.14848
   4.80800,   4.80454,  -2.14473
   4.80000,   4.79651,  -2.14098
   4.79200,   4.78848,  -2.13724
   4.78400,   4.78045,  -2.13349
   4.77600,   4.77242,  -2.12974
   4.76800,   4.76438,  -2.12600
   4.76000,   4.75635,  -2.12225
   4.75200,   4.74832,  -2.11850
   4.74400,   4.74029,  -2.11475
   4.73600,   4.73226,  -2.11100
   4.72800,   4.72422,  -2.10725
   4.72000,   4.71619,  -2.10350
   4.71200,   4.70816,  -2.09975
   4.70400,   4.70013,  -2.09600
   4.69600,   4.69209,  -2.09225
   4.68800,   4.68406,  -2.08850
   4.68000,   4.67602,  -2.08475
   4.67200,   4.66799,  -2.08100
   4.66400,   4.65995,  -2.07724
   4.65600,   4.65192,  -2.07349
   4.64800,   4.64388,  -2.06974
   4.64000,   4.63585,  -2.06598
   4.63200,   4.62781,  -2.06223
   4.62400,   4.61977,  -2.05847
   4.61600,   4.61174,  -2.05472
   4.60800,   4.60370,  -2.05096
   4.60000,   4.59566,  -2.04721
   4.59200,   4.58763,  -2.04345
   4.58400,   4.57959,  -2.03970
   4.57600,   4.57155,  -2.03594
   4.56800,   4.56351,  -2.03218
   4.56000,   4.55547,  -2.02842
   4.55200,   4.54743,  -2.02467
   4.54400,   4.53939,  -2.02091
   4.53600,   4.53135,  -2.01715
   4.52800,   4.52331,  -2.01339
   4.52000,   4.51527,  -2.00963
   4.51200,   4.50723,  -2.00587
   4.50400,   4.49919,  -2.00211
   4.49600,   4.49115,  -1.99835
   4.48800,   4.48310,  -1.99459
   4.48000,   4.47506,  -1.99082
   4.47200,   4.46702,  -1.98706
   4.46400,   4.45897,  -1.98330
   4.45600,   4.45093,  -1.97954
   4.44800,   4.44289,  -1.97577
   4.44000,   4.43484,  -1.97201
   4.43200,   4.42680,  -1.96824
   4.42400,   4.41875,  -1.96448
   4.41600,   4.41071,  -1.96071
   4.40800,   4.40266,  -1.95695
   4.40000,   4.39461,  -1.95318
   4.39200,   4.38657,  -1.94941
   4.38400,   4.37852,  -1.94565
   4.37600,   4.37047,  -1.94188
   4.36800,   4.36242,  -1.93811
   4.36000,   4.35437,  -1.93434
   4.35200,   4.34632,  -1.93058
   4.34400,   4.33827,  -1.92681
   4.33600,   4.33022,  -1.92304
   4.32800,   4.32217,  -1.91927
   4.32000,   4.31412,  -1.91550
   4.31200,   4.30607,  -1.91172
   4.30400,   4.29802,  -1.90795
   4.29600,   4.28997,  -1.90418
   4.28800,   4.28191,  -1.90041
   4.28000,   4.27386,  -1.89664
   4.27200,   4.26581,  -1.89286
   4.26400,   4.25775,  -1.88909
   4.25600,   4.24970,  -1.88531
   4.24800,   4.24164,  -1.88154
   4.24000,   4.23359,  -1.87776
   4.23200,   4.22553,  -1.87399
   4.22400,   4.21747,  -1.87021
   4.21600,   4.20942,  -1.86644
   4.20800,   4.20136,  -1.86266
   4.20000,   4.19330,  -1.85888
   4.19200,   4.18524,  -1.85510
   4.18400,   4.17718,  -1.85133
   4.17600,   4.16912,  -1.84755
   4.16800,   4.16106,  -1.84377
   4.16000,   4.15300,  -1.83999
   4.15200,   4.14494,  -1.83621
   4.14400,   4.13688,  -1.83243
   4.13600,   4.12882,  -1.82864
   4.12800,   4.12075,  -1.82486
   4.12000,   4.11269,  -1.82108
   4.11200,   4.10463,  -1.81730
   4.10400,   4.09656,  -1.81351
   4.09600,   4.08850,  -1.80973
   4.08800,   4.08043,  -1.80595
   4.08000,   4.07236,  -1.80216
   4.07200,   4.06430,  -1.79838
   4.06400,   4.05623,  -1.79459
   4.05600,   4.04816,  -1.79080
   4.04800,   4.04009,  -1.78702
   4.04000,   4.03202,  -1.78323
   4.03200,   4.02395,  -1.77944
   4.02400,   4.01588,  -1.77565
   4.01600,   4.00781,  -1.77186
   4.00800,   3.99974,  -1.76807
   4.00000,   3.99167,  -1.76428
   3.99200,   3.98359,  -1.76049
   3.98400,   3.97552,  -1.75670
   3.97600,   3.96745,  -1.75291
   3.96800,   3.95937,  -1.74912
   3.96000,   3.95129,  -1.74533
   3.95200,   3.94322,  -1.74153
   3.94400,   3.93514,  -1.73774
   3.93600,   3.92706,  -1.73395
   3.92800,   3.91898,  -1.73015
   3.92000,   3.91090,  -1.72636
   3.91200,   3.90282,  -1.72256
   3.90400,   3.89474,  -1.71876
   3.89600,   3.88666,  -1.71497
   3.88800,   3.87858,  -1.71117
   3.88000,   3.87050,  -1.70737
   3.87200,   3.86241,  -1.70357
   3.86400,   3.85433,  -1.69977
   3.85600,   3.84624,  -1.69597
   3.84800,   3.83816,  -1.69217
   3.84000,   3.83007,  -1.68837
   3.83200,   3.82198,  -1.68457
   3.82400,   3.81389,  -1.68077
   3.81600,   3.80581,  -1.67697
   3.80800,   3.79772,  -1.67316
   3.80000,   3.78962,  -1.66936
   3.79200,   3.78153,  -1.66556
   3.78400,   3.77344,  -1.66175
   3.77600,   3.76535,  -1.65795
   3.76800,   3.75725,  -1.65414
   3.76000,   3.74916,  -1.65033
   3.75200,   3.74106,  -1.64653
   3.74400,   3.73297,  -1.64272
   3.73600,   3.72487,  -1.63891
   3.72800,   3.71677,  -1.63510
   3.72000,   3.70867,  -1.63129
   3.71200,   3.70057,  -1.62748
   3.70400,   3.69247,  -1.62367
   3.69600,   3.68437,  -1.61986
   3.68800,   3.67627,  -1.61605
   3.68000,   3.66816,  -1.61223
   3.67200,   3.66006,  -1.60842
   3.66400,   3.65195,  -1.60461
   3.65600,   3.64384,  -1.60079
   3.64800,   3.63574,  -1.59698
   3.64000,   3.62763,  -1.59316
   3.63200,   3.61952,  -1.58935
   3.62400,   3.61141,  -1.58553
   3.61600,   3.60330,  -1.58171
   3.60800,   3.59518,  -1.57789
   3.60000,   3.58707,  -1.57407
   3.59200,   3.57896,  -1.57026
   3.58400,   3.57084,  -1.56644
   3.57600,   3.56272,  -1.56261
   3.56800,   3.55461,  -1.55879
   3.56000,   3.54649,  -1.55497
   3.55200,   3.53837,  -1.55115
   3.54400,   3.53025,  -1.54733
   3.53600,   3.52212,  -1.54350
   3.52800,   3.51400,  -1.53968
   3.52000,   3.50588,  -1.53585
   3.51200,   3.49775,  -1.53203
   3.50400,   3.48963,  -1.52820
   3.49600,   3.48150,  -1.52437
   3.48800,   3.47337,  -1.52054
   3.48000,   3.46524,  -1.51671
   3.47200,   3.45711,  -1.51289
   3.46400,   3.44898,  -1.50906
   3.45600,   3.44084,  -1.50522
   3.44800,   3.43271,  -1.50139
   3.44000,   3.42457,  -1.49756
   3.43200,   3.41643,  -1.49373
   3.42400,   3.40830,  -1.48989
   3.41600,   3.40016,  -1.48606
   3.40800,   3.39201,  -1.48223
   3.40000,   3.38387,  -1.47839
   3.39200,   3.37573,  -1.47455
   3.38400,   3.36758,  -1.47072
   3.37600,   3.35944,  -1.46688
   3.36800,   3.35129,  -1.46304
   3.36000,   3.34314,  -1.45920
   3.35200,   3.33499,  -1.45536
   3.34400,   3.32684,  -1.45152
   3.33600,   3.31869,  -1.44768
   3.32800,   3.31053,  -1.44384
   3.32000,   3.30238,  -1.43999
   3.31200,   3.29422,  -1.43615
   3.30400,   3.28606,  -1.43231
   3.29600,   3.27790,  -1.42846
   3.28800,   3.26974,  -1.42462
   3.28000,   3.26158,  -1.42077
   3.27200,   3.25341,  -1.41692
   3.26400,   3.24525,  -1.41307
   3.25600,   3.23708,  -1.40922
   3.24800,   3.22891,  -1.40537
   3.24000,   3.22074,  -1.40152
   3.23200,   3.21257,  -1.39767
   3.22400,   3.20439,  -1.39382
   3.21600,   3.19622,  -1.38997
   3.20800,   3.18804,  -1.38611
   3.20000,   3.17986,  -1.38226
   3.19200,   3.17168,  -1.37840
   3.18400,   3.16350,  -1.37455
   3.17600,   3.15532,  -1.37069
   3.16800,   3.14713,  -1.36683
   3.16000,   3.13894,  -1.36297
   3.15200,   3.13076,  -1.35912
   3.14400,   3.12257,  -1.35526
   3.13600,   3.11437,  -1.35139
   3.12800,   3.10618,  -1.34753
   3.12000,   3.09798,  -1.34367
   3.11200,   3.08979,  -1.33981
   3.10400,   3.08159,  -1.33594
   3.09600,   3.07339,  -1.33208
   3.08800,   3.06518,  -1.32821
   3.08000,   3.05698,  -1.32434
   3.07200,   3.04877,  -1.32048
   3.06400,   3.04056,  -1.31661
   3.05600,   3.03235,  -1.31274
   3.04800,   3.02414,  -1.30887
   3.04000,   3.01593,  -1.30500
   3.03200,   3.00771,  -1.30112
   3.02400,   2.99949,  -1.29725
   3.01600,   2.99127,  -1.29338
   3.00800,   2.98305,  -1.28950
   3.00000,   2.97482,  -1.28563
   2.99200,   2.96660,  -1.28175
   2.98400,   2.95837,  -1.27787
   2.97600,   2.95014,  -1.27399
   2.96800,   2.94190,  -1.27011
   2.96000,   2.93367,  -1.26623
   2.95200,   2.92543,  -1.26235
   2.94400,   2.91719,  -1.25847
   2.93600,   2.90895,  -1.25459
   2.92800,   2.90071,  -1.25070
   2.92000,   2.89246,  -1.24682
   2.91200,   2.88421,  -1.24293
   2.90400,   2.87596,  -1.23904
   2.89600,   2.86771,  -1.23516
   2.88800,   2.85945,  -1.23127
   2.88000,   2.85120,  -1.22738
   2.87200,   2.84294,  -1.22349
   2.86400,   2.83467,  -1.21959
   2.85600,   2.82641,  -1.21570
   2.84800,   2.81814,  -1.21181
   2.84000,   2.80987,  -1.20791
   2.83200,   2.80160,  -1.20402
   2.82400,   2.79332,  -1.20012
   2.81600,   2.78505,  -1.19622
   2.80800,   2.77677,  -1.19232
   2.80000,   2.76848,  -1.18842
   2.79200,   2.76020,  -1.18452
   2.78400,   2.75191,  -1.18062
   2.77600,   2.74362,  -1.17672
   2.76800,   2.73533,  -1.17281
   2.76000,   2.72703,  -1.16891
   2.75200,   2.71873,  -1.16500
   2.74400,   2.71043,  -1.16109
   2.73600,   2.70212,  -1.15719
   2.72800,   2.69382,  -1.15328
   2.72000,   2.68551,  -1.14937
   2.71200,   2.67719,  -1.14545
   2.70400,   2.66888,  -1.14154
   2.69600,   2.66056,  -1.13763
   2.68800,   2.65224,  -1.13371
   2.68000,   2.64391,  -1.12980
   2.67200,   2.63558,  -1.12588
   2.66400,   2.62725,  -1.12196
   2.65600,   2.61892,  -1.11804
   2.64800,   2.61058,  -1.11412
   2.64000,   2.60224,  -1.11020
   2.63200,   2.59389,  -1.10627
   2.62400,   2.58555,  -1.10235
   2.61600,   2.57720,  -1.09842
   2.60800,   2.56884,  -1.09450
   2.60000,   2.56048,  -1.09057
   2.59200,   2.55212,  -1.08664
   2.58400,   2.54376,  -1.08271
   2.57600,   2.53539,  -1.07878
   2.56800,   2.52702,  -1.07485
   2.56000,   2.51865,  -1.07091
   2.55200,   2.51027,  -1.06698
   2.54400,   2.50189,  -1.06304
   2.53600,   2.49350,  -1.05910
   2.52800,   2.48512,  -1.05516
   2.52000,   2.47672,  -1.05122
   2.51200,   2.46833,  -1.04728
   2.50400,   2.45993,  -1.04334
   2.49600,   2.45152,  -1.03940
   2.48800,   2.44312,  -1.03545
   2.48000,   2.43470,  -1.03150
   2.47200,   2.42629,  -1.02756
   2.46400,   2.41787,  -1.02361
   2.45600,   2.40945,  -1.01966
   2.44800,   2.40102,  -1.01570
   2.44000,   2.39259,  -1.01175
   2.43200,   2.38415,  -1.00780
   2.42400,   2.37571,  -1.00384
   2.41600,   2.36727,  -0.99988
   2.40800,   2.35882,  -0.99592
   2.40000,   2.35037,  -0.99196
   2.39200,   2.34191,  -0.98800
   2.38400,   2.33345,  -0.98404
   2.37600,   2.32499,  -0.98008
   2.36800,   2.31652,  -0.97611
   2.36000,   2.30804,  -0.97214
   2.35200,   2.29956,  -0.96817
   2.34400,   2.29108,  -0.96420
   2.33600,   2.28259,  -0.96023
   2.32800,   2.27410,  -0.95626
   2.32000,   2.26560,  -0.95228
   2.31200,   2.25710,  -0.94831
   2.30400,   2.24859,  -0.94433
   2.29600,   2.24008,  -0.94035
   2.28800,   2.23156,  -0.93637
   2.28000,   2.22304,  -0.93239
   2.27200,   2.21451,  -0.92840
   2.26400,   2.20598,  -0.92442
   2.25600,   2.19745,  -0.92043
   2.24800,   2.18890,  -0.91644
   2.24000,   2.18036,  -0.91245
   2.23200,   2.17180,  -0.90846
   2.22400,   2.16324,  -0.90447
   2.21600,   2.15468,  -0.90047
   2.20800,   2.14611,  -0.89648
   2.20000,   2.13754,  -0.89248
   2.19200,   2.12896,  -0.88848
   2.18400,   2.12037,  -0.88448
   2.17600,   2.11178,  -0.88048
   2.16800,   2.10318,  -0.87647
   2.16000,   2.09458,  -0.87247
   2.15200,   2.08597,  -0.86846
   2.14400,   2.07736,  -0.86445
   2.13600,   2.06873,  -0.86044
   2.12800,   2.06011,  -0.85642
   2.12000,   2.05147,  -0.85241
   2.11200,   2.04283,  -0.84839
   2.10400,   2.03419,  -0.84437
   2.09600,   2.02554,  -0.84035
   2.08800,   2.01688,  -0.83633
   2.08000,   2.00821,  -0.83230
   2.07200,   1.99954,  -0.82828
   2.06400,   1.99087,  -0.82425
   2.05600,   1.98218,  -0.82022
   2.04800,   1.97349,  -0.81619
   2.04000,   1.96479,  -0.81216
   2.03200,   1.95609,  -0.80812
   2.02400,   1.94737,  -0.80408
   2.01600,   1.93866,  -0.80004
   2.00800,   1.92993,  -0.79600
   2.00000,   1.92120,  -0.79196
   1.99200,   1.91246,  -0.78791
   1.98400,   1.90371,  -0.78387
   1.97600,   1.89495,  -0.77982
   1.96800,   1.88619,  -0.77577
   1.96000,   1.87742,  -0.77171
   1.95200,   1.86864,  -0.76766
   1.94400,   1.85986,  -0.76360
   1.93600,   1.85106,  -0.75954
   1.92800,   1.84226,  -0.75548
   1.92000,   1.83345,  -0.75142
   1.91200,   1.82464,  -0.74735
   1.90400,   1.81581,  -0.74328
   1.89600,   1.80698,  -0.73921
   1.88800,   1.79814,  -0.73514
   1.88000,   1.78929,  -0.73107
   1.87200,   1.78043,  -0.72699
   1.86400,   1.77156,  -0.72291
   1.85600,   1.76268,  -0.71883
   1.84800,   1.75380,  -0.71475
   1.84000,   1.74490,  -0.71066
   1.83200,   1.73600,  -0.70657
   1.82400,   1.72709,  -0.70248
   1.81600,   1.71817,  -0.69839
   1.80800,   1.70924,  -0.69430
   1.80000,   1.70030,  -0.69020
   1.79200,   1.69135,  -0.68610
   1.78400,   1.68239,  -0.68200
   1.77600,   1.67342,  -0.67789
   1.76800,   1.66444,  -0.67378
   1.76000,   1.65545,  -0.66967
   1.75200,   1.64645,  -0.66556
   1.74400,   1.63744,  -0.66145
   1.73600,   1.62843,  -0.65733
   1.72800,   1.61940,  -0.65321
   1.72000,   1.61036,  -0.64909
   1.71200,   1.60131,  -0.64496
   1.70400,   1.59224,  -0.64084
   1.69600,   1.58317,  -0.63670
   1.68800,   1.57409,  -0.63257
   1.68000,   1.56500,  -0.62844
   1.67200,   1.55589,  -0.62430
   1.66400,   1.54677,  -0.62016
   1.65600,   1.53765,  -0.61601
   1.64800,   1.52851,  -0.61187
   1.64000,   1.51935,  -0.60772
   1.63200,   1.51019,  -0.60356
   1.62400,   1.50101,  -0.59941
   1.61600,   1.49183,  -0.59525
   1.60800,   1.48263,  -0.59109
   1.60000,   1.47341,  -0.58693
   1.59200,   1.46419,  -0.58276
   1.58400,   1.45495,  -0.57859
   1.57600,   1.44570,  -0.57442
   1.56800,   1.43644,  -0.57024
   1.56000,   1.42716,  -0.56606
   1.55200,   1.41787,  -0.56188
   1.54400,   1.40857,  -0.55769
   1.53600,   1.39925,  -0.55350
   1.52800,   1.38992,  -0.54931
   1.52000,   1.38057,  -0.54512
   1.51200,   1.37121,  -0.54092
   1.50400,   1.36184,  -0.53672
   1.49600,   1.35245,  -0.53251
   1.48800,   1.34305,  -0.52830
   1.48000,   1.33363,  -0.52409
   1.47200,   1.32420,  -0.51988
   1.46400,   1.31475,  -0.51566
   1.45600,   1.30528,  -0.51144
   1.44800,   1.29580,  -0.50721
   1.44000,   1.28631,  -0.50298
   1.43200,   1.27680,  -0.49875
   1.42400,   1.26727,  -0.49451
   1.41600,   1.25773,  -0.49027
   1.40800,   1.24817,  -0.48603
   1.40000,   1.23859,  -0.48178
   1.39200,   1.22900,  -0.47753
   1.38400,   1.21939,  -0.47328
   1.37600,   1.20976,  -0.46902
   1.36800,   1.20012,  -0.46476
   1.36000,   1.19045,  -0.46049
   1.35200,   1.18077,  -0.45622
   1.34400,   1.17107,  -0.45194
   1.33600,   1.16135,  -0.44767
   1.32800,   1.15162,  -0.44338
   1.32000,   1.14186,  -0.43910
   1.31200,   1.13209,  -0.43481
   1.30400,   1.12229,  -0.43051
   1.29600,   1.11248,  -0.42621
   1.28800,   1.10264,  -0.42191
   1.28000,   1.09279,  -0.41760
   1.27200,   1.08291,  -0.41329
   1.26400,   1.07302,  -0.40897
   1.25600,   1.06310,  -0.40465
   1.24800,   1.05317,  -0.40032
   1.24000,   1.04321,  -0.39599
   1.23200,   1.03323,  -0.39166
   1.22400,   1.02322,  -0.38732
   1.21600,   1.01320,  -0.38297
   1.20800,   1.00315,  -0.37862
   1.20000,   0.99308,  -0.37427
   1.19200,   0.98299,  -0.36991
   1.18400,   0.97287,  -0.36555
   1.17600,   0.96273,  -0.36118
   1.16800,   0.95256,  -0.35681
   1.16000,   0.94237,  -0.35243
   1.15200,   0.93216,  -0.34804
   1.14400,   0.92192,  -0.34365
   1.13600,   0.91165,  -0.33926
   1.12800,   0.90136,  -0.33486
   1.12000,   0.89104,  -0.33045
   1.11200,   0.88070,  -0.32604
   1.10400,   0.87032,  -0.32162
   1.09600,   0.85993,  -0.31720
   1.08800,   0.84950,  -0.31277
   1.08000,   0.83904,  -0.30834
   1.07200,   0.82856,  -0.30390
   1.06400,   0.81805,  -0.29946
   1.05600,   0.80751,  -0.29501
   1.04800,   0.79694,  -0.29055
   1.04000,   0.78634,  -0.28608
   1.03200,   0.77571,  -0.28162
   1.02400,   0.76504,  -0.27714
   1.01600,   0.75435,  -0.27266
   1.00800,   0.74362,  -0.26817
   1.00000,   0.73287,  -0.26367
   0.99200,   0.72208,  -0.25917
   0.98400,   0.71125,  -0.25466
   0.97600,   0.70039,  -0.25015
   0.96800,   0.68950,  -0.24563
   0.96000,   0.67858,  -0.24110
   0.95200,   0.66761,  -0.23656
   0.94400,   0.65662,  -0.23202
   0.93600,   0.64558,  -0.22747
   0.92800,   0.63451,  -0.22291
   0.92000,   0.62340,  -0.21835
   0.91200,   0.61225,  -0.21377
   0.90400,   0.60107,  -0.20919
   0.89600,   0.58984,  -0.20461
   0.88800,   0.57858,  -0.20001
   0.88000,   0.56728,  -0.19541
   0.87200,   0.55593,  -0.19080
   0.86400,   0.54454,  -0.18618
   0.85600,   0.53311,  -0.18155
   0.84800,   0.52164,  -0.17691
   0.84000,   0.51012,  -0.17227
   0.83200,   0.49856,  -0.16761
   0.82400,   0.48696,  -0.16295
   0.81600,   0.47531,  -0.15828
   0.80800,   0.46361,  -0.15360
   0.80000,   0.45186,  -0.14891
   0.79200,   0.44007,  -0.14421
   0.78400,   0.42822,  -0.13950
   0.77600,   0.41633,  -0.13478
   0.76800,   0.40439,  -0.13006
   0.76000,   0.39239,  -0.12532
   0.75200,   0.38035,  -0.12057
   0.74400,   0.36824,  -0.11581
   0.73600,   0.35609,  -0.11104
   0.72800,   0.34388,  -0.10627
   0.72000,   0.33161,  -0.10148
   0.71200,   0.31929,  -0.09668
   0.70400,   0.30691,  -0.09186
   0.69600,   0.29447,  -0.08704
   0.68800,   0.28197,  -0.08221
   0.68000,   0.26941,  -0.07736
   0.67200,   0.25678,  -0.07250
   0.66400,   0.24410,  -0.06763
   0.65600,   0.23134,  -0.06275
   0.64800,   0.21853,  -0.05786
   0.64000,   0.20564,  -0.05295
   0.63200,   0.19269,  -0.04803
   0.62400,   0.17966,  -0.04310
   0.61600,   0.16657,  -0.03815
   0.60800,   0.15340,  -0.03319
   0.60000,   0.14016,  -0.02821
   0.59200,   0.12684,  -0.02322
   0.58400,   0.11345,  -0.01822
   0.57600,   0.09998,  -0.01320
   0.56800,   0.08642,  -0.00817
   0.56000,   0.07279,  -0.00312
   0.55200,   0.05907,   0.00194
   0.54400,   0.04527,   0.00702
   0.53600,   0.03138,   0.01212
   0.52800,   0.01740,   0.01723
   0.52000,   0.00333,   0.02236
   0.51200,  -0.01083,   0.02751
   0.50400,  -0.02509,   0.03268
   0.49600,  -0.03944,   0.03786
   0.48800,  -0.05389,   0.04306
   0.48000,  -0.06845,   0.04828
   0.47200,  -0.08311,   0.05353
   0.46400,  -0.09787,   0.05879
   0.45600,  -0.11274,   0.06407
   0.44800,  -0.12773,   0.06937
   0.44000,  -0.14283,   0.07469
   0.43200,  -0.15804,   0.08004
   0.42400,  -0.17338,   0.08540
   0.41600,  -0.18884,   0.09079
   0.40800,  -0.20442,   0.09621
   0.40000,  -0.22013,   0.10164
   0.39200,  -0.23598,   0.10711
   0.38400,  -0.25196,   0.11260
   0.37600,  -0.26808,   0.11811
   0.36800,  -0.28435,   0.12365
   0.36000,  -0.30076,   0.12922
   0.35200,  -0.31733,   0.13482
   0.34400,  -0.33405,   0.14044
   0.33600,  -0.35093,   0.14610
   0.32800,  -0.36798,   0.15179
   0.32000,  -0.38520,   0.15751
   0.31200,  -0.40260,   0.16326
   0.30400,  -0.42018,   0.16905
   0.29600,  -0.43794,   0.17487
   0.28800,  -0.45590,   0.18073
   0.28000,  -0.47407,   0.18663
   0.27200,  -0.49243,   0.19256
   0.26400,  -0.51102,   0.19854
   0.25600,  -0.52983,   0.20456
   0.24800,  -0.54886,   0.21062
   0.24000,  -0.56814,   0.21673
